date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:41	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:18%20GMT	http://fresnoposible.fresnodigital.info/?p=20	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index341b.html	(from http://fresnoposible.fresnodigital.info/?page_id=20)
11:10:41	28351/28351	---M--	200	added ('OK')	image/jpeg	etag:%228056723d-6ebf-463736f44a080%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2008/11/grafico3.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2008/11/grafico3.jpg	(from http://fresnoposible.fresnodigital.info/?page_id=20)
11:10:41	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:18%20GMT	http://fresnoposible.fresnodigital.info/?p=26	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index88b9.html	(from http://fresnoposible.fresnodigital.info/?page_id=26)
11:10:41	751/751	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=8	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index4c11.html	(from http://fresnoposible.fresnodigital.info/?page_id=8)
11:10:42	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:19%20GMT	http://fresnoposible.fresnodigital.info/?p=8	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index2df4.html	(from http://fresnoposible.fresnodigital.info/?page_id=8)
11:10:43	758/758	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=469	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index969b.html	(from http://fresnoposible.fresnodigital.info/?page_id=469)
11:10:43	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:19%20GMT	http://fresnoposible.fresnodigital.info/?p=469	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexa040.html	(from http://fresnoposible.fresnodigital.info/?page_id=469)
11:10:44	12966/12966	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:10:21%20GMT	http://fresnoposible.fresnodigital.info/?p=616	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index8372.html	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:10:48	22601/22601	---M--	200	added ('OK')	image/jpeg	etag:%22200226f0-5849-4b93432c43500%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1020001-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1020001-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:10:51	18486/18486	---M--	200	added ('OK')	image/jpeg	etag:%22200226ff-4836-4b9345efe3a80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1020003-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1020003-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:10:53	9589/9589	---M--	200	added ('OK')	image/jpeg	etag:%2220022711-2575-4b8b47c303200%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/iniciokolping1.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/iniciokolping1.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:10:54	12628/12628	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:10:31%20GMT	http://fresnoposible.fresnodigital.info/?p=609	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index93f8.html	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:10:56	9064/9064	---M--	200	added ('OK')	image/jpeg	etag:%222002270a-2368-4b8b47ddb7100%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/iniciokolping2.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/iniciokolping2.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:10:58	10275/10275	---M--	200	added ('OK')	image/jpeg	etag:%22200226fc-2823-4b8b46d0c7680%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/ensalonparroquia.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/ensalonparroquia.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:10:59	12890/12890	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:10:36%20GMT	http://fresnoposible.fresnodigital.info/?p=605	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index0acd.html	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:00	5915/5915	---M--	200	added ('OK')	image/jpeg	etag:%22200226f1-171b-4b8b46ef4be80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/ensalonparroquia2.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/ensalonparroquia2.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:25	152069/152069	---M--	200	added ('OK')	image/jpeg	etag:%222002270b-25205-4b81894156a80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/promocion-de-salud-en-la-penitenciaria-de-fresno.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/promocion-de-salud-en-la-penitenciaria-de-fresno.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:26	12588/12588	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:11:03%20GMT	http://fresnoposible.fresnodigital.info/?p=591	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index81db.html	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:29	16735/16735	---M--	200	added ('OK')	image/jpeg	etag:%2220022712-415f-4b81894156a80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/promocion-de-salud-en-la-penitenciaria-de-fresno-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/promocion-de-salud-en-la-penitenciaria-de-fresno-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:30	299276/299276	---M--	200	added ('OK')	image/jpeg	etag:%22200226fd-4910c-4b9345efe3a80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1020003.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1020003.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:31	12524/12524	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:11:08%20GMT	http://fresnoposible.fresnodigital.info/?p=588	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexc535.html	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:32	307179/307179	---M--	200	added ('OK')	image/jpeg	etag:%22200226f2-4afeb-4b93432c43500%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1020001.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1020001.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:35	22542/22542	---M--	200	added ('OK')	image/jpeg	etag:%2220022702-580e-4b818880b2400%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/desarrollo-humano-en-la-penitenciaria-de-fresno-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/desarrollo-humano-en-la-penitenciaria-de-fresno-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:35	13106/13106	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:11:12%20GMT	http://fresnoposible.fresnodigital.info/?p=580	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index5b8d.html	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:39	22800/22800	---M--	200	added ('OK')	image/jpeg	etag:%2220022709-5910-4b7f06bf38c80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1010212-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1010212-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:11:58	182137/182137	---M--	200	added ('OK')	image/jpeg	etag:%2220022700-2c779-4b81887ec9f80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/desarrollo-humano-en-la-penitenciaria-de-fresno.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/desarrollo-humano-en-la-penitenciaria-de-fresno.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:12:03	24272/24272	---M--	200	added ('OK')	image/jpeg	etag:%2220022706-5ed0-4b7f081873b00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1010214-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1010214-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:12:05	11239/11239	---M--	200	added ('OK')	image/jpeg	etag:%22200ea-2be7-4b280f6433400%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/trabajoencali1-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/trabajoencali1-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:06	12748/12748	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:11:43%20GMT	http://fresnoposible.fresnodigital.info/?p=575	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexa379.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:07	6050/6050	---M--	200	added ('OK')	image/jpeg	etag:%22200e5-17a2-4b280f755dc80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/trabajoencali2-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/trabajoencali2-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:08	14414/14414	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:11:45%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=576	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexa644.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:09	8146/8146	---M--	200	added ('OK')	image/jpeg	etag:%22200e6-1fd2-4b280e3c8fa80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/cine1-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/cine1-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:10	14414/14414	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:11:47%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=577	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index096f.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:12	8255/8255	---M--	200	added ('OK')	image/jpeg	etag:%22200d9-203f-4b280e4801580%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/cine2-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/cine2-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:12	12601/12601	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:11:50%20GMT	http://fresnoposible.fresnodigital.info/?p=571	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index62bf.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:17	285475/285475	---M--	200	added ('OK')	image/jpeg	etag:%2220022701-45b23-4b7f06bf38c80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1010212.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1010212.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:12:18	14335/14335	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:11:55%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=572	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index69ef.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:21	18812/18812	---M--	200	added ('OK')	image/jpeg	etag:%22200fa-497c-4b27bc6bf7400%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/teleconferencia-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/teleconferencia-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:22	14334/14334	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:11:59%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=573	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index99cd.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:24	9853/9853	---M--	200	added ('OK')	image/jpeg	etag:%22200db-267d-4b27bba1c9700%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/musica2-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/musica2-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:24	279907/279907	---M--	200	added ('OK')	image/jpeg	etag:%222002270d-44563-4b7f081873b00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1010214.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/p1010214.jpg	(from http://fresnoposible.fresnodigital.info/?m=201202)
11:12:25	12237/12237	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:02%20GMT	http://fresnoposible.fresnodigital.info/?p=563	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index03c9.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:25	12380/12380	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:02%20GMT	http://fresnoposible.fresnodigital.info/?p=559	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index45ff.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:26	14252/14252	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:03%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=561	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index406f.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:27	10734/10734	---M--	200	added ('OK')	image/jpeg	etag:%22200e8-29ee-4b27ba9a92a00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/artesmarciales1-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/artesmarciales1-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:27	12664/12664	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:04%20GMT	http://fresnoposible.fresnodigital.info/?p=555	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index960c.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:28	14416/14416	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:05%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=556	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexf378.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:28	9333/9333	---M--	200	added ('OK')	image/jpeg	etag:%22200f7-2475-4b27bab176000%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/artesmarciales2-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/artesmarciales2-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:29	14415/14415	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:06%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=557	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index82ff.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:30	9537/9537	---M--	200	added ('OK')	image/jpeg	etag:%22200df-2541-4b27b8fac5500%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/extracurriculo1-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/extracurriculo1-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:30	12728/12728	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:08%20GMT	http://fresnoposible.fresnodigital.info/?p=551	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index46de.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:31	10055/10055	---M--	200	added ('OK')	image/jpeg	etag:%22200de-2747-4b27b90637000%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/extracurriculo2-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/extracurriculo2-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:32	14397/14397	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:09%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=552	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index05f7.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:32	10668/10668	---M--	200	added ('OK')	image/jpeg	etag:%22200f8-29ac-4b27b7b49d380%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/artesanias1-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/artesanias1-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:34	14396/14396	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:10%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=553	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index845c.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:34	11677/11677	---M--	200	added ('OK')	image/jpeg	etag:%22200f9-2d9d-4b27b7be26a00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/artesanias2-150x150.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/artesanias2-150x150.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:35	12636/12636	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:12%20GMT	http://fresnoposible.fresnodigital.info/?p=547	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index7cc7.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:35	14377/14377	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:12%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=548	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexbb19.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:36	14376/14376	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:13%20GMT	http://fresnoposible.fresnodigital.info/?attachment_id=549	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index94aa.html	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:12:36	11767/11767	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:13%20GMT	http://fresnoposible.fresnodigital.info/?p=544	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index044f.html	(from http://fresnoposible.fresnodigital.info/?m=201107)
11:12:37	12670/12670	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:14%20GMT	http://fresnoposible.fresnodigital.info/?p=526	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index6a35.html	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:12:42	25745/25745	---M--	200	added ('OK')	image/jpeg	etag:%22e0349dab-6491-4a3303e310400%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1030364-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1030364-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:13:03	171668/171668	---M--	200	added ('OK')	image/jpeg	etag:%22e034439d-29e94-4a3303e310400%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1030364.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1030364.jpg	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:13:09	28067/28067	---M--	200	added ('OK')	image/jpeg	etag:%22e0349da4-6da3-4a3304a3b4a80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1030368-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1030368-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:13:11	177966/177966	---M--	200	added ('OK')	image/jpeg	etag:%22e0349dac-2b72e-4a3304a3b4a80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1030368.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1030368.jpg	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:13:12	12929/12929	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:12:49%20GMT	http://fresnoposible.fresnodigital.info/?p=519	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexcc08.html	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:13:15	17651/17651	---M--	200	added ('OK')	image/jpeg	etag:%22e034439e-44f3-4a32fc2b0ce00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010018-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010018-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:14:17	1415680/1415680	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22400ad16a-159a00-4a0e79ebe3e00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/04/sawabona2.pps	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/04/sawabona2.ppt	(from http://fresnoposible.fresnodigital.info/?page_id=469)
11:14:21	22567/22567	---M--	200	added ('OK')	image/jpeg	etag:%22e0349daf-5827-4a32fcf722f80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010020-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010020-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:15:08	1114944/1114944	---M--	200	added ('OK')	image/jpeg	etag:%22200e1-110340-4b27bc6a0ef80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/teleconferencia.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/11/teleconferencia.jpg	(from http://fresnoposible.fresnodigital.info/?m=201111)
11:15:09	13155/13155	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:14:46%20GMT	http://fresnoposible.fresnodigital.info/?p=510	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index912b.html	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:15:12	15025/15025	---M--	200	added ('OK')	image/jpeg	etag:%22e0349dae-3ab1-4a32f31f87700%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010011-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010011-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:16:23	1165535/1165535	---M--	200	added ('OK')	image/jpeg	etag:%22e0344399-11c8df-4a32fcf53ab00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010020.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010020.jpg	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:16:27	21756/21756	---M--	200	added ('OK')	image/jpeg	etag:%22e0349da7-54fc-4a32f461def80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010012-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010012-300x225.jpg	(from http://fresnoposible.fresnodigital.info/?m=201105)
11:16:58	1425906/1425906	---M--	200	added ('OK')	image/jpeg	etag:%22e0349da3-15c1f2-4a32fc2b0ce00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010018.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2011/05/p1010018.jpg	(from http://fresnoposible.fresnodigital.info/?m=201105)
